Time,Bus 1003,Bus 1004,Bus 1005,Bus 1006,Bus 1007,Bus 1008,Bus 1009,Bus 1010,Bus 1011,Bus 1012,Bus 1013,Bus 1014,Bus 1015,Bus 1016,Bus 1017
2017-06-15 07:00:19.825,10.44875997286816,5.436582161855233,12.397661384185934,4.770818167922411,0.7421180342625796,5.401985733298378,4.161526351126142,1.8411598528214046,2.9180412337928714,1.9684802645436679,0.5401916918690576,0.33454612940618117,0.23910908862443922,2.2869833305720224,2.738742715494571
2017-06-15 08:00:19.830,14.466399530005264,13.011658212524408,10.900879350588347,7.541493874317606,0.7602855609290181,3.410492592242876,3.370479188888387,1.970032277491271,2.1857343891554186,2.4092850677322852,1.8668053322527305,0.33932624331251315,0.2728515008784171,2.833278504062139,3.6648248911350323
2017-06-15 09:00:19.835,22.414898884827938,10.938078578834466,11.628375994240923,7.01644320532125,1.331505468471671,5.664528475855236,4.754115117777553,2.5711697763323227,2.8158764542945063,4.375884004317299,1.8623047895739047,0.5723571386744779,0.49442298144396335,4.235232736934263,4.2391920930288975
2017-06-15 10:00:19.840,14.834433435244224,11.095344847657799,15.766607071922733,5.731748206590014,1.558232202032662,8.411509471436112,10.77370819014083,1.7012511087605884,2.888650119816916,7.9829426235644645,2.0174693913791515,0.9620476672035717,0.7025663043124122,6.71595085019222,6.233171955001493
2017-06-15 11:00:19.845,21.145152794519845,10.803071014081562,12.676296234579532,8.888253539899713,2.272956363450995,9.469722095816895,15.14195967565834,2.460433241865595,2.572144644452861,5.069536675858448,4.596928689624711,0.7600401601480659,1.8759358011415663,3.3675141827675055,4.838591552246396
2017-06-15 12:00:19.850,27.753004093650258,11.803484359005152,16.589737127678422,8.360979946959775,1.8896363521452144,8.401224712296234,16.389555631365305,2.5756138184785633,3.586027087476983,2.8772124377505883,2.6301442557138803,0.8380311891904183,0.7213628053938632,3.1491562438657295,4.464768719310796
2017-06-15 13:00:19.855,21.471032713808437,15.919948145745163,10.27267430001142,6.42238817279557,1.7166147082625411,6.8642730797847005,14.583875333879446,3.191055225340899,1.8795859902669767,7.843454253671754,2.759784561884974,1.1223881489242276,0.6529630608183001,8.062900221291272,3.322095835428259
2017-06-15 14:00:19.860,29.532472053205986,14.431255478141034,17.47866300853442,6.9960487553423265,1.8522178490945402,6.431755534851961,7.833247702056255,4.177572863761425,3.315652083685031,2.783468551042813,3.223497210931522,0.8522073662827515,2.1737736858858723,3.648568164351301,6.086496928705995
2017-06-15 15:00:19.865,17.54016691412888,13.581637131977223,19.87105259567192,7.138954215980754,4.016004631939317,10.093894723539341,8.817514312627575,5.012937862074837,2.886246730358725,4.6520070116670285,1.2876326680156982,0.6731824077042783,1.5880104229687078,3.238077067665118,3.639208371774734
2017-06-15 16:00:19.870,28.13732366003424,11.301794719519933,12.212567940543117,5.835779447870541,4.041004484882315,10.368935890160822,13.291977306295417,4.143530155341581,3.867240685728821,2.3365898738127235,2.9407969357186254,0.6441727789525042,1.217519025916405,3.543191180500408,4.994755515269311
2017-06-15 17:00:19.875,15.500630239996298,7.1693259774630755,3.6231129526857124,3.657042682406785,5.71086710270742,5.782469920539719,16.249905126397767,3.3478656553526274,4.876881418654742,3.5838903562667435,3.5899197997688805,1.290869720886241,1.7571296476370537,2.6843779303458266,4.902875189978712
2017-06-15 18:00:19.880,10.248775855257826,4.405940086647487,0.8700048207010344,1.2941876098376444,2.9492858610315293,5.984223111277847,20.1501888092782,4.768834208131077,4.853676832509084,3.5791624372979745,6.832414187778638,0.8930641666546054,1.1155864589332298,4.658025368935923,4.678962208941601
2017-06-15 19:00:19.885,10.621622201724794,6.076322371565335,0.9762652609620244,0.6320177533675572,3.4515607307000775,4.348286451448484,18.45284936233848,3.2154362276230994,3.2396828224987004,8.956540918242842,5.359624635719925,0.6197739252140091,1.7469237136933153,5.656770297943141,3.012311180107412
2017-06-15 20:00:19.890,6.926778985671777,4.857959299868246,0.7692314719268004,0.8674094774949281,3.272105136573437,2.756229951860487,13.748223392187361,2.555792714613378,4.20258980386645,4.122970978480742,1.7562791044700965,0.696836082266274,2.021544055164789,5.421572214177741,4.429274269789631
2017-06-15 21:00:19.895,7.519600200698773,3.9366311384353994,1.8290226763583999,1.1020321483990065,2.769830170737453,4.304555666877679,9.536323772892269,1.7334381473713563,4.290593081653785,5.0595223459615175,0.6853788335872912,0.6914798385552228,1.4798073884747593,4.867461438240328,4.879373190968406
2017-06-15 22:00:19.900,10.817382254156483,5.865300897390487,1.726120124595053,1.0316338688187632,3.886101742417737,3.106972667937275,6.172021678355,2.153224741061613,4.0874375725839345,3.324454799169429,0.6105736901179988,0.5193759744438362,0.8419168909162503,3.487858655024474,2.072942168832422
2017-06-15 23:00:19.905,6.709637959969056,5.80204562796357,1.9326494069049462,1.317530417105715,2.050246484653874,2.3112536828927315,6.239030517835041,1.3514439144147294,2.4904109044337823,1.6445543078709743,0.3079332510419344,0.46843319582226123,0.8393530815410821,1.4868954994696029,3.4175735721373455
2017-06-16 00:00:19.910,5.173801072623812,4.9730991472141035,1.9033535348080148,0.7406102466504467,1.1249651171236525,3.854960386145222,3.988089856309457,1.8005863793309127,2.179978284386415,1.6406135605760586,0.4789746533777809,0.6825259002302041,0.48825609960555244,0.929967000695355,3.0561192476238017
2017-06-16 01:00:19.915,7.529574631940134,4.5072341761426005,1.7173660555285986,1.1610888947133224,1.287683751379493,2.7627003775402974,5.5410118547141956,1.2796415060862305,2.3965986465825604,0.8091088781426913,0.4778247512406287,0.8944293864159566,0.3631005402700762,0.9365402123854081,4.959017948597296
2017-06-16 02:00:19.920,7.486053282094191,5.231420318770668,2.080028675658797,1.174913003554805,1.230422020993621,2.5805804636584986,6.169544342544663,1.0647985474348036,1.2058212566433866,1.2403731231211825,0.389297839112678,0.6379457633916406,0.44558554536196276,1.1526405909000983,2.6632271752264063
2017-06-16 03:00:19.925,4.834450352676408,4.573199232553122,1.5525101338261567,0.9341501142300463,1.4054451189605388,4.069183199367066,5.644165959686068,1.2069506562830403,1.4300919522681856,0.7453005109987816,0.5545963568999858,0.5933205318112401,0.4563701141605025,0.5827129552313991,4.620057767204618
2017-06-16 04:00:19.930,8.3831704977623,4.3710169710596025,1.56701520606379,0.9595834877295801,1.0830615670993735,2.374702271853631,3.759742389584234,1.363151766258961,2.7736428544387928,0.6429239274960581,0.35989861561450814,0.5527084892978276,0.44912195683869954,0.6568895975362353,4.6370815893148345
2017-06-16 05:00:19.935,6.340959004969158,3.447498603471603,1.80032042380737,1.1754874220458964,1.0332965650581982,2.5533336909572246,3.4438956650709396,0.8635455393233268,1.4159890015981793,1.6126129491269618,0.7789713654531512,0.4431136395889668,0.6531802870334177,2.21907043719473,3.677240428486056
